text,label
হিন্দুকে শেষ করে দেওয়া হবে মুসলমানদের কিছু করলে নাগ গলালে কুত্তার বাচ্চারা শরীরে একপুটা রক্ত থাকতে জালিমের সামনে মাথা নত করবো না,2
"মুক্তিযুদ্ধের পক্ষের চেতনায় বিশ্বাসী একদল মানুষ হলো ছাত্রলীগ। তারা কখনো মারামারি করতেই পারেনা যমুনা টিভি মিথ্যা খবর প্রচার করছে, তাদের এ সাহস কে দিয়েছে!?",0
সিক্ষার্থি যারা দেশের আইন কে জেনে পড়েও সম্মান করতে পারেনা দেশের বিচার ব্যবস্থা উপেক্ষা করে হিংশ্র আন্দোলন করে।সাধারন জনগন দেশের আইন কি বাল মানবে!,1
শিক্ষা জুতার মেরুদন্ড,0
ভাই আপনি মোনেহয়ভাল একজন মুসলিম ধর্মত হিন্দু পায়ের নিচের,1
"এতোবড়ো পূজা মন্ডব অথচ কোন সিসি ক্যামেরা সিস্টেম নেই নাকি,আর এতো বড়ো অনাচারের বিচার না হলে তাহলে দেশের বিচার ব্যবস্থার উপর যেটুকু আস্থা ছিল সেটুকুও উঠে যাবে জনগণের।",0
লাল মিডিয়া সাংবাদিক তুমি একটা দালাল এর বাচ্চা দালাল পুলিশ মারছে সেটা বলতে পারছনা বিক্ষোভকারীরা মারলে সেটা বলো তোমরা যে অবৈধ সরকারের দালালি করছো সেটা সাধারণ জনগণ ভালো করেই জানে!,1
এদের বিচার হওয়া দরকার,0
ছাত্রলীগ রাজনৈতিক কুকুর গুলো কামরাকামরি করে। রাজনৈতিক বন্ধ করে দেওয়া হোক।,2
সাংবাদিক তুই তো দালাল,1
সম্পুর্ন একমত ।,0
উনি পাগল হলে কুমিল্লা থেকে কিভাবে পালিয়ে যায় দুনিয়াতে পাগল হোক ছাগল হোক আল্লাহ এবং কোরান মা বাবা সবাই চিনে ওনার পিছনে কুন বড়ো শক্তি কাজ করছে এদের কে খোঁজে বের করা উচিত,0
"দায় এড়িয়ে গেলে হবে না ~ অবশ্যই সে মুসলিম তবে মনুষ্যেত্বর অভাব আর ধর্মান্ধতার কারনে এমনটি করেছে । ধর্মশিক্ষার পরিবর্তন জরুরী , না হলে এমন অপ্রকৃতি হোক্ আর আপনার মতো ওজর কাটিয়ে দায় এড়িয়ে যাওয়া প্রকৃত মুসলিমদের জন্মহার বাড়তেই থাকবে ।",0
এই ছোট্ট বোনটা কে একটু সাপোর্ট করুন সবাই প্লিজ? 👰আমি আশা করি? কেউ না কেউ আমার বন্ধু হয়ে পাশে থাকবে.😭..🌱..,0
ধন্যবাদ ঢাকা কলেজের শিক্ষার্থীদের এরকম প্রতিবাদ করার জন্য।,0
এটি সম্পুর্ণ ইবলিশ এর খেলা শুরু মুসলমানদের পক্ষে আল্লাহ পাক হুজুরে পাক সাঃ রয়েছে তাই আল্লাহ মুসলমানদের হেফাজতের ফয়সালা করুন আমিন অবশ্যই ঐ জালিম ইহুদি হিন্দুদের উপর আল্লাহর গজব নাজিল হোক আমিন।,2
ব্যবসায়ী চ্যানেল ব্যবসায়ীদের কথা বলে! দালাল শালা ঘরে শালারা! যত মার্কেট আছে সব পুইরা ফালাইলেই ভালো হইতো,1
যেই দুই ব্যাবসায়ির কারণে এই সংঘর্ষ হইছে তাদের বিচারের আওতায় আনা হোক।,0
এটা গুজব ছিল মনে হয়।,0
বাংলাদেশ থেকে ছাত্র রাজনীতি বন্ধ করা হোক,2
ব্যাসায়ীদের বিচার চাই,0
খুব সুন্দর নাটক সাজাতে পারেন আমার সোনার বাংলা দেশ আমরা তা মানব না তার সাথে অনেক বড় এক জন জড়িয়ে রয়েছে,1
মাছ এর রাজা ইলিশ বাতির রাজা ফিলিপসআর জানোয়ারের রাজা পুুলিশশালা পুলিশ নয় সরকারের দালাল,1
বেয়াদব ছাত্র দের কে গণধোলাই দিয়ে শিক্ষা দেওয়া হোক,2
"নিউমার্কেটের ব্যবসায়ীরা খুবই বাজে ব্যবহার করে ক্রেতাদের সাথে। তারা ক্রেতাদেরকে মানুষ মনে করেনা। ১০০টাকার পণ্য ১০০০টাকা চাইবে। আবার পণ্যের দাম কম বললে তারা খুব খারাপ ব্যবহার করে, পারলে গায়ে হাত উঠায়।",0
যারা এটাকে গুজব বলছে তারাই করেছে কি না সন্দেহ আছে....,1
"অা‌লেমরা কর‌লে তান্ডব, নরতকীরা কর‌লে হয় অা‌ন্দোলন ।এ‌কেই ব‌লে বাংলা মি‌ডিয়া ।",1
"এটাই ভাবছিলাম গতকাল সংবাদ শোনার পর, পরিস্থিতি সামলাতে কলেজ বন্ধ করে দিবে নিশ্চিত",0
ভিসির চার বছরের সকল কার্যক্রম তদন্ত করা হোক।,0
পতিতালয় জন্ম নেয়া ছাএলীগ,1
জমুনাটিবি মনে করেছিলাম সঠিক বিষয় তুলে ধরে কিন্তু এরাও দালাল,1
আমার হোগা মারা সারা 🤣,0
এর উপযুক্ত বিচার হওয়া উচিত 👍👍👍,0
ছাত্রলীগ নামের অমানুষদের বিচার চাই।,1
এই আওয়ামী লীগের সন্ত্রাসী গুলো কে চরম শিক্ষা দিতে হবে।,2
"কলেজ-বিশ্ববিদ্যালয়ে বেশিরভাগই ছাত্র লেখাপড়ার নামে শহরের মোডে মোডে চাঁদাবাজি সন্ত্রাসী কর্মকাণ্ড ইত্যাদি করেনএটা যাঁরা শহরে হকার ব্যবসা করেতাঁরা জানেন, মুখ খুলে কেউই ভয়ে বলে কারণ তাঁরা শিক্ষিত সন্ত্রাস,,, তাদের মিথ্যা বানোয়াট কথা সবাই শুনেন, কিন্তু একজন সাধারণপাবলিকের কথা কেউই শুনে না,, আবার তাদের সাথে জড়িত আছে মুখোশধারীঅনেক দুর্নীতিবাজ পুলিশ,,,,, এটাই সোনার বাংলার শিক্ষার উন্নয়ন,,,,শিক্ষক যেমন, ছাত্রও তেমন,,",1
আজ সরকার আইন করে মত প্রকাশের স্বাধীনতা কেড়ে নিলো! তার কি বিচার হবে?,0
"করোনায় এত লোক মারা যায়, কিন্তু এই বেগম মমতা মরে না কেন,,,",1
"এরকন হাজারো সিসি টিভির ফুটেজ আজকে টাকার কাছে বিক্রি হয়,,,টাকা হলে ১ টা কেনো ৪ টা ও বের করা যায়,,,আজকে আমাদের সাধারণ মানুষকে নানা ইস্যু দিয়ে ব্যস্ত রেখে তাদের ফায়দা তারা ভালো ভাবে ই লুটিয়ে নিচ্ছে,,,ভাই ঘটনার পরদিন এই ফুটেজ কই ছিলো,,দেশের গোয়েন্দা সংস্থা কি এতোই দূর্বল হয়ে গেছে নাকি যে ,,,১ ২ দিন পর ও বের করতে পারলো না ,,,ঘটনার পরদিন দেখলাম একজন রে ধরে তারে বলছে সে রাখছে ,,,এখন আবার ইকবাল ,,,বাহ্ ,,বাইনচুদ মার্কা অবৈধ সরকার ,,,",1
আমি ধন্যবাদ জানাই কুমিল্লা সদর থানা ওসি সাহেবকে তিনি নিজেই কুরআনটি তাহার বুকের মধ্যে জড়িয়ে রেখে যথাযথ হেফাজত করেছেন।,0
শাওয়ালীগ পুলিশের উপর ও দেখি হামলা চালাচ্ছে,1
যার যে ধর্ম সে ঐ ধর্মই পালন করুক। কিন্তু যখন কুরআনের অবমাননা হয় তখন বলতে পারিস যারা সাম্প্রদায়িক তাদেরকে ছাড় দেওয়া হবে না।,2
হিজাব পরা এটা আমাদের ভারতের ধর্মীয় স্বাধীনতা। যেমন শিখদের পাগরী পরা। স্কুলের পোশাকের চাদর এর রঙের হিজাব পরতে হবে।,0
মানুষ মারে ওরা আল্লাহ এর তো বিচার করার কোনো অধিকার নাইএসব জঙ্গি গুলা মানসিক রোগের শিকারধর্ম এর নামে বাড়াবাড়ি,0
"এখন স্কুলেও ধর্মীয় বিভেদ সৃষ্টি হলো। এই বয়সে খেলা-ধুলা আর পড়াশোনা করার কথা। বিজিপি সরকার মানবতার শত্রু, ধর্মের শত্রু।",1
নিভিয়াছে কোরআন হাদীসের জ্ঞানবাধ‍্যযণ্ত্র নাচে গানে ভরপুর ইবলিশের সন্তান হারাম হালালের নয় ভেদাভেদ চাই শুধূ ভরিতে নিজের বস্তালুটেপাটে সব ধ্বংস কাপেরেরা লাগায় মুখর উপর লাতি গুতা।,1
হে আল্লা আমাদের এই বোনদের কে হেফাজত করুন মুসলিম বিশ্বকে আপনি রক্ষা করুন মা-বোনদের পর্দার আড়ালে থাকার রক্ষা করুন,0
মানুষদের ভোগান্তি দিয়ে অবরোধ এরা দেশের জংলি এদেরকে আইনি ব্যবস্থা নেওয়া হোক,0
"আওয়ামী লীগের শনরাসীরা শুধু বিজিবি নয়,সেনাবাহিনী ও মেরে ছাপ করে দিবে।",1
সাংবা‌দিক ভাই ধয়া ক‌রে সব দূষ শিক্ষার্থীদের দি‌বেন না।,0
হায়রে বাংলাদেশ। দেখি শেখ মাফিয়া কি বিচার করে? আমরা কঠিন বিচার চাই।,1
"এই লোক গ্রেপ্তার হবে কি ? প্রকৃত দোষী হলে গ্রেফতারের সম্ভবনা, আমার মনে হয় 0%, কারন ব্যাপারটা সাধারন না, শিকড় অনেক গভীরে । এ খবর প্রকাশ করার আগে ন্থল বন্দর বিমান বন্দর, সীমান্তে রেড এলাড&#39; জারি করার প্রয়োজন ছিল, যদিও আমরা জানিনা রেড এলাড&#39; জারি করেছে কি না ! হয়তোবা করছে, হয়তোবা না ।",0
আমরা সনাতনলম্বীরা একটু শান্তি চাই আমাদের সাথে হওয়ার অন্যায়ইয়ের বিচার চাই আর এই নাস্তিকগুলোর ফাঁসি চাই 🙏🙏🙏😪😪😪😪😪✊✊সব নাস্তিক দের শাস্তি চাই 🙏🙏🙏🙏😪😪😪✊✊,0
সরকার দালাল মিডিয়া,1
"ওরে আপু কখন ও শুনেছেন চোর বা চোরেরা আওমিলিগের লোক আওমি হচেছ কাঠের পুতুল জারা তারা আওমি করে, তারা ধরে মাছ না ছোয় আগুন, সারা জিবন আমরা সুনেছি ধরি মাছ না ছুই পানি, আমরা সব সময় শুনেছি কোন আকাম করলে বহিকৃত আওমি দেখা জায় জে দূনিয়া তে মায়ের পেট থেকে আসার আগেই বহিকৃত",1
সাহসী মানুষদের আল্লাহতালা বড়ই ভালবাসেন এবং তাদের প্রতি আল্লাহতালা খুবই সন্তুষ্ট। আল্লাহতালা একদিন ন্যায় বিচার করবেন ইনশাআল্লাহ,0
ধন্যবাদ সাংবাদিক ভাইদের কে,0
এই কাজটা করার কথা পুলিশের কিন্তু সেটা যমুনা টিভি করেছ। অসংখ্য ধন্যবাদ,0
এখন তো কাউকে কোরান অবমাননার বিচার দাবি চাইতে দেখছি না।।।,0
এরা হিন্দু না এরা হলো কাফের,1
"আল্লাহ পাক ভারতকে হেদায়েত করো, নতুবা ধ্বংস করে ‌দাও।",2
সত্তিকারের অপরাধীদের যারা শেল্টার দিবে তারা কোনো মানুষের জন্ম হতে পারে না।অথবা একজনের জন্ম দেয়া হতে পারে না। কমছে কম ৫০/৬০ জনের দেয়া মিস্র জন্ম।,1
মূলত এটা একটা দাঙ্গা লাগছে রে ভাই।ধর্ম এই সব আমাদের শিক্ষা দেয় না। মূলত মানুষরা উল্টো পাল্টা কাজ করে আর দোষ পরে ধর্মের,0
দেরিতে হলেও এ রায় যুগান্তকারী। রায়ের দ্রুত কার্যকর সহ অন্যান্য মুক্তমনা হত্যার দ্রুত বিচার চাই। সেই সাথে সাগর রুনি হত্যার বিচারেও গতি চাই 🇧🇩🇧🇩🇧🇩।,0
মিডিয়া হচ্ছে সরকারের দালাল,1
ভাই আপনারা আর খবর প্রকাশ করেন না বাইরের দেশ গুলোর কঠোরতা ভিশণ ভাবে প্রয়োজন,0
ঢাকা কলেজের ছাত্ররা চোর ডাকাতের চেয়েও নিকৃষ্ট৷ এরা নিউমার্কেটে দোকানে জোর জবরদাস্তি করে জিনিসপত্র নিয়ে যায়৷ এদের উপর গুলি চালানো হোক।,2
ওর ভাই বললনা যে আপনি ওরে নাস্তা খাওয়াইয়ায় যেকোনো কাজ করে নিতে পারবেন।।তাছাড়া ও নাকি মানসিক রোগী তো ও কেনো মন্দিরে কুরআন রাখবে।।নিচ্শয় ওকে ব্যবহার করছে আঃ লীগ,1
কত আন্দোলন দেখলাম এই ৮ +৯ বছরে,0
কিছু হলেই সমাধান একটা।শিক্ষা প্রতিষ্ঠান বন্ধ।,0
"এখন সেই অতি উৎসাহী জনতা কোথায়,, ইকবালের বাড়িতে গিয়ে ভাংচুর চালায় নাহ কেনো?আমাদের কিছু অতি উৎসাহী জনতার কারনেই আজ দেশের এই অবস্থা,, সামান্য উসকানিতেই জাপিয়ে পরে হামলা মামলায়,, চাঁদপুরে ৪ জন নিহত হয়েছে পুলিশের গুলিতে জদিও এটা প্রশাসনের কাছে প্রত্যাশা করি নাহ, কিন্তু প্রশ্ন হচ্ছে ঝামেলা হয়েছে কুমিল্লায় তাহলে চাঁদপুরের হিন্দুরা তো কোনো দোষ করেনি, তাহলে কেনো তাদের বাড়ি ঘরে হামলা করা হলো, এইসব অতি উৎসাহী মানুষের জন্যই দেশে আজ এত সমস্যা",2
হলরুম বন্ধ করে কোন লাভ নেই।রুম থেকে বের হয়ে রাজপথে নেমে আসবে 😅,0
অভিজিৎ কে হত্যা করে ভালই করেছে জঙ্গিগোষ্ঠী,1
নিউ মার্কেটের টোকাই ব্যবসায়ীদের বিরুদ্ধে আইনি ব্যবস্থা নেয়া হোক নয়তো এর পরিণাম অনেক খারাপ হবে,0
বাংলাদেশ কতো হত্যা দিনের বেলায় হয়ে যাচ্ছে সেগুলোর কোন খবর নাই,1
একটা হিন্দুরা তো মরলো না মরলো তো মুষলিমরাই দেশে জেখানে সেখানে মুসলিম দের হত্যা করা হচ্চে দেশ চালাচ্চে কারা এটা আমাদের কথা,1
ধন্যবাদ ভাই আপনাকে,0
আল্লাহু আকবার এর ধ্বনিতে যেমন শয়তান কাছে থাকেনা ।যেমন তারা দূরে সরে যায় ঠিক তেমনি কাফের মুশরিকদের কাছেও সহ্য হয় না তাই কমেন্ট বক্সে এসে আবাল বকে যার কোন ভিত্তি নেই 😒,1
আল্লাহ্ গজব পড়বে ওর উপর..😡😡😡,2
খতিয়ে দেখবে🙂😝😝😝😝😝 হামলা কারী নিজেই,0
সাদ্দাম হোসেন আড়াই কোটি শিয়া মুসলিম হত্যা করেছে তার নামটাও বল কনভার্টেড মুল্লা,1
রক্ত দিয়েছি রক্ত আরও দিবো তবুও নিউমার্কেটের ব্যাবসাইক দের মাথা ফাটিয়ে ছাড়বো ইনশা আল্লাহ 😐😋,2
লেখাপড়া শিখে চোর হয়ছে,1
তাহলে কার গুলিতে মারা গেছে জবাব দেন,0
"যার যত খুশি গেরুয়া পরুক সমস্যা কি ? যার খুশি হিজাব করুক সেখানেও সমস্যা কি ? করোনায় মুখে মাস্ক পরলে যদি সমস্যা না হয় হিজাবে সমস্যা কি? পোষাক যার যার ব্যক্তিগত ব্যাপার, প্রকাম্যে নগ্নতা ব্যক্তিগত ব্যাপার নয় ।",0
আপনারা টাকাগুলা হালাল করে খান সাংবাদিক ভাইয়েরা ও বোনেরা। আপনারা একদিন মারা যাবেন,0
ধন্যবাদ বিস্তারিত জানানোর জন্যে...,0
ধন্যবাদ তাজনুর ভাই।,0
মা সত্যি বল যে নেশা আসক্ত তাই তাকে দিয়ে কাজ টা ভাল হবে তাই অন্য কেউ ওকে দিয়ে কাজ করা হয় ইকবাল বলবে সত্য কি বাঁচা জন্য তার সাথে কে কে ছিল নাইচ খবর,0
সালা দালাল,1
"এভাবেই চলছে, চলবে,জনগনের ভোটের অধিকার টাও হরন করে নিলো এই মেয়াদোত্তীর্ণ সরকার",0
সালার সাংবাদিক এবং আবাল চো*া নেতাদেরকে আগে পিটানো উচিত🤬🤬আল্লাহ তুমি তাদেরকে হেদায়েত দাও নয়তো ধ্বংস করে দাও,2
নাস্তিকের বাচ্চারা গুজব,1
সালাল পুত সব গুলো তুদের কাছে গুজব লাগে।,1
মজিব কে কে জন্ম দিয়েছে?????,0
বি এন পি চারা আর কার দুশ দেবে হালা বাটপার,1
আল হামদুলিল্লাহ্...প্রিয় ভিউয়ার্স আপনাদের ভালবাসায় ইসলামিক চ্যানেলটি এগিয়ে যাচ্ছে।আপনাদের একান্ত সাপোর্ট ও আল্লাহর রহমত নিয়ে অনেক দূর এগিয়ে যাবো ইনশা আল্লাহ্🦋🦋🌺🌺🦋🌹🌹🌻,0
ভাই আপনারা যেটাই বলেন না কেন বাংলাদেশের দোকানদারদের অনেক সমস্যা আছে এদের মারি প্রয়োজন আছে।,1
"আহা, ওটাতো বিজ্ঞানীনা ওটা তোর জন্ম দাতা🤣, যে তোর মাকে চুদেছে😂",1
শুয়োরের বাচ্চাকে জুতা মারা উচিত।,2
হে আল্লাহ তোমার কাছে একটা বিচার চাই আওয়ামীলীগের এই শয়তান গুলোকে মাটির সাথে মিশিয়ে দিন,2
শিখদের তাহলে পাগড়ি পরা বন্ধ করুক গেরুয়াবাদীরা,2
আর কত ষড়যন্ত্রের শিকার হবে সনাতন সম্প্রদায়? মুসলিম ভাইয়েরা আপনারা কোন কিছু যাচাই না করে যে আমাদের মন্দির আমাদের বাড়ি ঘর ভাঙচুর করছেন লুটপাট করছেন আপনাদের বিবেক কোথায়? এর আগেও এরকম ষড়যন্ত্র হয়েছে সেটা থেকে আপনাদের শিক্ষা নেওয়া উচিত ছিল।,0
হে আল্লাহ তুমি পৃথিবীর সকল মুসলিম ভাই বোনদের হেফাজতে রেখ,0
"আমরা কোনো ধর্মের মানুষের সাথে জুলুম করিনা,এটা আমাদের প্রিয় নবি হযরত মুহাম্মাদ (সঃ) থেকে আমরা শিক্ষা নিয়েছি,আমরা ওদের পোশাক নিয়েতো আর মুসলিমরা কিছুবলছেনা,তাহলে ওরা বলবে কেনো,আমরা জুলুম অত্যাচার করিনা তার জন্যই আমরা মুসলিম,যার ধর্মে যে পোশাক নিতীমালা রয়েছে সে সেই পোশাক পড়ে স্কুলে জাবে,তার পরেও কেনো বাধা আসবে,",0
কালকে কি সময় টিভি মারা গেছিল নাকি তোরা সাংবাদিকেরা দেশটাতে যা করতেছিস বাংলায় ইতিহাস থাকবে,1
নিরপেক্ষ নিউজ না করায় আন সাক্রাইব করে দিলাম আপনারা ও দেন,0
ইটা হলো আসল সত্য ধন্যবাদ ভাই,0
আরে অভিজিৎ রায় কে কি কারণে তাকে হত্যা করলো সেটা তো কেউ বলেন না,1
আল্লাহ আপনাদের ভাল রাখুক,0
এ জারি বাংলাদেশেও ঠুকতে পারে আমার মুসলিম রা জিহাদের জন্য প্রস্তুত থাকুন লিল্লাহি তাকবির আল্লাহ আকবর,2
যে বা যারা ষড়যন্ত্রের মাধ্যমে কর্নাটকের শিক্ষা প্রতিষ্ঠান বোরকা পড়া নিষিদ্ধ ঘোষণা করার জন্য দায়ী তোমাদের জন্য দোয়া করি আল্লাহর সবচেয়ে কঠিন আজাব তোমাদের উপর বর্ষিত হোক😥🤲,2
হ চুদাইয়া সব শেষে চুদাইতে সব দোষ পুলিশের ই হয়.সব মাদারচোদেরা.বাপ মায় শিক্ষার জন্য পাঠাইছেহইতাছে সব বখাটে😡😡তার পরেও ব্যবসায়ীদের ব্যবহার অনেক খারাপ এটারো ব্যবস্থা নেওয়া উচিৎ.এখনের মতো পুলিশ না আসাই উত্তম.তোমরা তোমরা চুদাচুদি করে যা খুশি করতে থাকো,1
ঠিক হইছে। এমনটাই হওয়া উচিত। একই দেশে বসবাসরত সকল ধর্মের লোকের সমান অধিকার থাকা দরকার। আন্দোলন চালিয়ে যাও বোন রা।,0
সব কুকুরের বাচ্চারা আওয়ামী লীগের দালাল গিরি করে...পুলিশ বলো সাংবাদিক বলো সাবাই এক কুয়ালিটির..আরো তো আছে ওদের কথা তো নাই বল্লাম..??,1
আল্লাহর গজব শুরু হবে ভারতের নরেন্দ্র মোদির উপর ইনশাল্লাহ,2
আইডিয়াল কলেজের ছাত্রদের অসংখ্য ধন্যবাদ একাত্বতা প্রকাশ করার জন্য।,0
"এমনও হতে পারে অভিজিৎ রায় আমেরিকার স্পাই হিসেবে বাংলাদেশের অবস্থান করছিল। সেই খবর কিছু লোক জেনে তাকে হত্যা করেছে। কিন্তু আমেরিকার কথা হল, আমার স্পাইকে তারা চিনলো কিভাবে, সেজন্য তাদের কে ধরার জন্য উঠে পড়ে লেগেছে।",1
"খোদার কসম করে বলছি আমি নিজেও আওয়ামিলীগ করি, কিন্তু কুমিল্লার ঘটনার পর সরকারের পক্ষ থেকে যখন কোন প্রতিবাদ আসছেনা সেজন্য খুব দুশ্চিন্তায় আছি, আমাদের দেশটা ধীরে ধীরে হিন্দু রাষ্ট্রে পরিণত হচ্ছে কিনা? সরকারকে অনুরোধ করবো দয়াকরে পবিত্র কুরআন নিয়ে বাড়াবাড়ি করবেন না, তাহলে আমাদের আওয়ামীলীগ এর পরাজয় কেউ ঠেকাতে পারবেনা 🤔🤔🤔🤔🤔🤔🤔",1
নিউমার্কেটের সিন্ডিকেট বন্ধ করতে হবে।,0
হাজার অভিজিৎ হত্যা হবে যদি কেউ নবীকে নিয়ে কটুক্তি করে,2
তোরা তো দেখি নম্বর ওয়ান দালাল।,1
এরা হচ্ছে হিন্দুদের দালাল,1
হুম একমত। আমি নাস্তিক কিন্তু মুসলিম সেজে থাকতে হয় এদের ভয়তে।,0
খুব ভাল হয়েছে।ধর্মকে ধর্মের জায়গায় রাখতে হবে।।,0
বাংলাদেশের ব্যবসায়ীরা যে কতোটা ধোঁয়া তুলসী পাতা সেটা সাধারণ জনগণ ভালোই জানে!!ছাত্ররা অহেতুক রাস্তায় নামে না!! তবে তোমরা কেমন মুসলমান?? রমজানের পবিত্রতা রক্ষা না করে মারামারি হানাহানি করতেছো??,0
এই দেশের জন্য আমার ভাইয়েরা জিবন৷ দিছে হায় রে গনতন্ত্র,0
"হুজুররা করলে এতক্ষনে মাদ্রাসা বন্ধ করে দিতো ,প্রকৃতপক্ষে এরাই তো জংগি",1
ব্যাবসায়ীদের ব্যাবহার ভাল না।।,0
"এখানে যদি মাদ্রাসার ছাত্র হতো, তাহলে এতক্ষণে জন্গি জন্গি করত 😡🤬.,,,, পৃথিবীর মধ্যে সব চেয়ে উত্তম শিক্ষা দেয়া হয় মাদ্রাসায়❤️❤️",0
"ভাইরে ভাই! এখানে আপনাদের ঝগড়া করার কি আছে? কোন বাল ফালাইতে পারবেন কেউ?? মূলকথা গতকাল যা হইছে তা ন্যাক্কারজনক, দুই ধর্মের জন্যই কষ্টের। আমরা সৃষ্টিকর্তা নিয়ে কথা না বলি, আমরা সাধারণ মানুষ। আল্লাহ, দেবতা নিয়ে ঝগড়া থাক। আমরা মানুষ এটাই বড় পরিচয়, ধর্ম এক নয়তো কি হয়েছে? ধর্ম আঘাতকারী মানুষগুলোই গতকালের ঘটনার জন্ম দিয়েছে, পারলে তাদের ধরতে সহায়তা করুন।",0
"ভারত সরকার আল্লাহর দুশমন। এ ভারত মুসলমানদের হারানো সম্পদ। আল্লাহ্ খুবই দ্রুত ভারতকে শয়তানদের হাত মুক্ত করবেই , ইনশা-আল্লাহ্ ! ভারতের(মজলুম)মুসলিম বোনদের শয়তানের আইনের বিরুদ্ধে প্রতিবাদই বলে দিচ্ছে বিজয় সন্নিকটে, ইনশা-আল্লাহ্ ! আমাদের সোনার বাংলার মেয়েদেরকে ভারতের বোনদের থেকে শিক্ষা নেয়া প্রয়োজন। মহান আল্লাহ্ আমাদের ও পৃথিবীর সকল মা-বোনদের ইজ্জত ও ঈমানকে হেফাজত করুন এবং ঈমানী শক্তি বৃদ্ধি করুন, আল্লাহুম্মা আমীন।",1
ধর্ম যার যার নিরাপত্তা পাবার অধিকার সবার🤘🤘সবার উৎসব নিরাপদ হোক❤️,0
"ধন্যবাদ তোমাকে, ধন্যবাদ।",0
নাহিদ কে হত্যা করছে ঢাকা কলেজের ডাকাইত রা তাহলে ব্যবসায়ীরা ক্ষতিপুরন কেনো দিবে,1
পৃথিবীর সবচেয়ে বড় ধর্ম হলো সব ধর্মকে সম্মান করা। আর সংখ্যা লঘু দের নিরাপত্তা দেওয়া,0
"ভারতের কট্টরপন্থী হিন্দুত্ববাদীরা বিজেপি সরকার । যখন রাজ্য সরকার ছিল, তখনো তারা মুসলিম বিদ্বেষী ছিলো। কেন্দ্রীয় ভাবে যখন তারা ক্ষমতায় আসে। তখন থেকে তা আরো দাবানলের মতো পড়িয়ে পড়ে 🙏 এগুলো বন্ধ করুন",1
ভাই অাল কুরআন ঐখানে হাতেনাতে পাওয়া গেছে। অার পাইছে একজন পুলিশ। অাপনারা কি ভাই বুঝলাম না । কুরঅানের এত বড় অপমান নিজের চোখে দেখে ও এই রকম নিউজ টা করলেন ।,0
মিডিয়া গুলো সব দালাল। সত্যি কথা চাপা রাখে।,1
"এটা এতো ঘোলাটে হওয়ার পেছনে আমি মনে করি নির্বোধ পুলিশ (প্রশাসন) দায়ী ঘটনার এতো সময় পার হয়ে যাওয়ার পর ও প্রশাসন কোনও ব্যবস্থা ই নিতে পারে নি. যে কারণে এত হানাহানি. সকাল গড়িয়ে দুপুর বিকেল সন্ধ্যা, অথচ তাঁরা কোনো সিদ্ধান্ত নিতে পারেনি. তদন্ত করে সুষ্ঠু বিচার করবে এটা কোন তাদের তাৎক্ষণিক সমাধান হতে পারে না.যেহেতু এটি একটি নির্দিষ্ট জায়গায় নির্দিষ্ট সময়ে হয়েছে, তাই প্রশাসন এর তাৎক্ষণিক ভালো একটা সিদ্ধান্ত নেয়া উচিৎ ছিল...সবকিছুর পিছনে আমি মনে করি নির্বোধ পুলিশ প্রশাসন দায়ী...",1
"জান দিয়ে দাও,তবু ওদের সামনে নিজের ঈমানকে বিক্রি করে দিওনা, আমারা ঈমানি ভাই হিসাবে তোমাদের সাথে আছি ইনশাল্লাহ",0
এগুলো মিথ্যা নিউজ।নিউমার্কেটের অসত দোকানদারদেরকে পিটাও।মারো মাদারচোদ ব্যবসায়ীদের।,2
হাসিনার পা চাটা দালাল সাংবাদিক,1
ভাই দয়া করে আমার চ্যানেলে সাবস্ক্রাইব করবেন প্লিজ,0
এরাই হলো দেশের কলঙ্ক এদেরকে মেরে ফেলা উচিত,2
নয়া চায়নাপন্হী যে তাই ওদের এতো চিন্তা।,0
"হরতালের নামে দেশে কোন অরাজকতা সৃষ্টি করতে চাইলে ,তা কঠোর হাতে দমন করা হবে।",2
ইসলাম নিয়ে কটুক্তি করলে কোন বিচার হয় না। আর কেউ বিচার করতে গেলে হয় ফাঁসি। মনে হয় ‌কোন অমুসলিম দেশে বসবাস করছি।,0
এত ভাল পরিচালক থাকতে কেন ভালো সিনেমা আমরা পাচ্ছি না,0
দুইজন মানুস নিয়ে হরতাল বন্ধ করবে🤣🤣😂😂,0
ইকবালের মতো সেয়ানা পাগল বাংলাদেশের অলিতে গলিতে রয়েছে।কয়জন ইকবালকে আপনারা ধরবেন।?,0
প্রশাসনকে অনেক অনেক ধন্যবাদ 🥰🥰🥰,0
ইসলাম কে নিয়ে কটূক্তি করাটাই কি মত প্রকাশের স্বাধীনতা?,0
"বাহ দারুন বিচার,,, আবরার (মানুষ) হত্যার বিচার হয়না,, কুকুর (অভিজিত) হত্যার বিচার হয়,, হায়রে দেশের আইন",2
শুধু নিউমার্কেটের ব্যবসায়ীরাও এমন না। অন্যান্য মার্কেটেও ব্যবসায়ীরা এমন বাজে ব্যবহার করে ক্রেতাদের সাথে।,0
তুই শালা পাগল,1
"এগুলো কি হইতেছে রে ভাই বাংলাদেশে,",0
এই সব সহিংসতার দায় নিতে হবে প্রশাসন কে।,0
কোরআন অবমাননার অপমানের বিচার হোক,0
